번호,제목,평점,평가
15902448,알라딘,10,돈이 아깝지않은 볼거리~~♡
15902447,워,6,그냥 봤지만 별로 기억에 남는건 없네요
15902445,스파이더맨: 파 프롬 홈,8,아이랑함께봤어요 재미있네요
15902444,아르고,8,탈출의 긴장감을 잘 표현한거 같다. 볼만했다. 8점
15902443,미드소마,9,참 재미나여레알 쩜 아주 재미나
15902442,어메이징 메리,10,와 난 이 개띵작을 왜 지금 봤지 이런작품 또 없나?
15902441,고지전,10,전쟁이 다시는일어나지말길
15902440,진범,1,이런 결말볼려고 앉아있엇나 싶네.. 30분컷영화
15902438,스파이더맨: 파 프롬 홈,10,기대이상으로 너무 재밌었습니다
15902437,기방도령,8,재밋게 보고 오네요.가볍게 보기 좋네요
15902436,방자전,8,3장면 봤습니다 명작이더군요
15902435,기생충,8,깜놀장면이 너무너무많아연
15902434,롱 리브 더 킹: 목포 영웅,1,이거보다가  재미없어서 더킹봄 ㅋ
15902432,스파이더맨: 파 프롬 홈,9,스파이더맨에서 진정한 승자는 인생 승리자 메이 백모!
15902431,진범,2,유선만 연기최고송** 말투교정 몰입감 부족함
15902430,스파이더맨: 파 프롬 홈,9,너무 아이언맨을 연상시키게 하려는 부분을 제외하면 재미있었던 영화
15902429,기생충,10,할말을 잃었다....
15902428,나인 송즈,6,오늘 영화관에서 보고왔는데요 수십명과 야동같은 영화 본 기분이네요
15902427,걸캅스,4,평점 9점이라면서요.
15902426,"나는 내일, 어제의 너와 만난다",10,이거 진짜 개 띵작!!!!
15902425,기방도령,10,오늘 마눌하고 오랜만에 영등포 CGV가봤는데 첨에는 코믹영화같았는데 결말은 잔아네요 쨈나게 잘찍었습니다
15902424,로켓맨,9,엘튼존에 대해서는  잘 몰랐는데...어린시절 너무 외로웠던것을.성인이 되서 마약이나 중독으로 푸는게 안타깝기도 하고 한편으로는 공감도 되네요 중간에 동성애 다루는 장면이 좀 야했어요~엘튼존 노래에 대해 알게되서 좋았습니다~
15902423,허니,8,타이라 유우나 넘이쁘다. 영화는  볼만한수준..
15902421,롱 리브 더 킹: 목포 영웅,10,예전부터 생각했지만 김래원 넘 멋지다.  10점
15902420,기생충,8,음 재미있긴 있었습니다 다만 먼가가 좀 아쉽다면 아쉬운 부분이 없지 않아 있네요
15902419,알라딘,8,웃음포인트가나랑너무잘맞아>.<
15902418,진범,6,초반까진 재밌었음 하지만 중간부터 범인이 누군지 알게 된 이후부터 재미가 많이 떨어짐
15902417,알라딘,10,너무재밌고 너무신나고~
15902416,커뮤터,9,이거만든 영화감독하고 계속 작품 해주세요재밌음 논스톱 보고 이거봄 비행기에서 기차로 다음은 뭘까
15902415,극장판 엉덩이 탐정: 화려한 사건 수첩,1,불매불매불매불매불매불매
15902414,기방도령,1,아직도 댓글알바 레파토리모르는 흑우들없제?
15902413,비밀은 없다,10,이경미 만세! 손예진 만만세!!
15902412,알라딘,10,인생영화에 들어갈것 같네요 너무 재밌게봤어요
15902411,스파이더맨: 파 프롬 홈,10,얘들이랑  넘  스릴있게  봤어요.~MJ이가  점점 못 생겨진다고 아들왈~~~ㅋㅋ
15902410,토이 스토리 4,10,그냥 엄청 웃다가 감동적이다가...하... 영상미도 너무 예쁘고...ㅜㅜ... 새삶을찾은 우디...여친이랑행복해라...
15902409,써티 데이즈 오브 나이트,10,잊을 수 없는 영화죠.. 마지막에 해가 뜨며 재가 되는 장면에서 나오는 브금은 저의 영화 인생 ost 상 탑 10 안에 들어가는 음악입니다..
15902408,진범,10,간만에 재밌게 볼만한 스릴러
15902407,초콜릿,8,마음을 따뜻하게 만들어주는 힐링영화입니다.
15902406,스파이더맨: 파 프롬 홈,10,믿고보는 마블  ㅠㅠ 아이언맨 없어도 있는거같고 보고싶당
15902405,진범,8,인간이 이렇게 무서울수 있다는거..
15902404,토이 스토리 4,7,다들 재밌다는데.. 일편부터 지켜온 우디의 마음이 가치관의 혼란을  겪게한 아이가 잘못했다.그리고 오리지날 멤버들은 뒷전으로 밀려나고 ..이상한 애들보며 억지로 웃어야 했다...
15902403,스파이더맨: 파 프롬 홈,10,재밌게 잘봤습니다...
15902402,스파이더맨: 파 프롬 홈,10,너무 재밌었습니다! 사전에 아무것도  안보고 가서 반전에 반전 그리고 기대의 기대 이상이었습니다 ^^
15902401,클레멘타인,10,이 영화를 보고 여자친구가 생겻습니다.
15902400,진범,8,배우들의 연기가 진짜 대단bb
15902399,롱 리브 더 킹: 목포 영웅,4,롱 슬리핑더킹. 목포의 영웅
15902398,미드소마,10,연출이 정말 대단 남다른 상상력
15902397,미드소마,9,불쾌하고 무서운데 눈을 뗄 수 없어요ㅠㅠ
15902396,미드소마,10,무엇을 상상하던 그 이상을 보게 될 것
15902395,도성풍운 3,7,"VOD에 전작은 없고 3탄만 있어서 호기심에 보게 되었다. 주윤발과 유덕화, 장학우를 오랜만에 볼 수 있어서 좋았고, 예전 도신 시리즈도 생각나서 반가웠다. 하지만 도박 영화라기 보다는 로봇 CG 영화같았고, 돈 투자한걸 뽐내는 느낌이 들어 아쉬웠다"
15902394,스파이더맨: 파 프롬 홈,8,"마블의 화려함은 여전하고, 톰 홀랜드의 피터 파커는 갈수록 매력적이며, 황석희의 번역도 좋았다. 하이틴영화인 점을 감안해도 스토리가 단순하고, 미스테리오라는 캐릭터도 아쉬움이 남으며, 마블의 최대 과제는 토니 스타크라는 점이 재확인됐다."
15902393,스파이더맨: 파 프롬 홈,10,정마재밋어요개꿀띠 ㅎ
15902392,기생충,10,잘만든영화입니다. 천만가즈아~~~
15902390,스파이더맨: 파 프롬 홈,8,엔드게임이후 ...다들 휴가가고 싶었던거 같다.퓨리도 스파이더맨도 ...좀 지치고  다음사건들을 위해 쉬는 느낌.
15902389,스파이더맨: 파 프롬 홈,10,언니 나 내일부터 불매운동 할게
15902388,롱 리브 더 킹: 목포 영웅,10,김래원 미소에 반하고 연기에 반하다~
15902386,미드소마,10,보고난 후에도 자꾸 곱씹어보게 된당.
15902385,취권 2,10,성룡의 수작... 또봐도 재미있네
15902384,루시,10,간만에 지적욕구를 강하게 자극하는 영화를 봤네요.
15902383,진범,10,부천에서 보고 싶었던 영환데 잘봤어여~~
15902382,스파이더맨: 파 프롬 홈,8,"MCU 스파이더맨의 두 번째 이야기. 엔드 게임 이후의 MCU의 상황과 스파이더맨만의 색깔, 그리고 아이언맨으로부터 이어지는 영웅론을 잘 엮어내어, 즐거우면서도 깊이가 있다. 원작을 훌륭히 변주해 낸 악역도 기대 이상. 속편이 정말 기대되는 수작이다."
15902379,토이 스토리 4,10,나한텐 우디가 로건을 보는 거 같았어ㅠ
15902378,알라딘,10,"2차뛰었습니더ㅎㅎ,,"
15902377,기생충,10,이정도면 상받을만하다 생각했는데.이야기가 또 전개되고 또 전개되고정말 좋은작품이라고 생각됩니다.
15902376,그레이브 인카운터 2,1,아니 잘 가다 분위기 깨버리게 후반에 포켓몬마냥 맴돌며 둥둥 떠다니는 카메라는 뭔데ㅋㅋㅋ 그것까진 참고보다 뜬금없이벽에 생긴 싱크홀 같은거에 빨려들어가는거보고 깼다.. ㅋㅋㅋㅋ
15902375,알리타: 배틀 엔젤,4,액션을 빼고 나면 남는 것이 있을까?
15902374,기방도령,1,이기 영화가! 1점도 아깝다.
15902373,덤보,9,djflfwjr rkaehd rmeohf wpgusgownjtj rhakqtmqslek.
15902372,걸캅스,10,개웃김ㅋㅋㅋㅋ하정우깨알출연ㅋㅋ다들 연기잘해ㅋㅋㅋㅋ
15902371,롱 리브 더 킹: 목포 영웅,10,김래원 사투리 구사가 자연스러워 5점 나머지 배우들 연기력에 5점
15902370,미드소마,1,뭔내용인지도 모르겠고 하나도 안무섭고 의미없고 이게 왜 공포장르에 들어간건지 모르겠음. 그리고 영화 중간에 왠 할머니가 들어와서소리지르면서자기가방잃어버렷다고난동부리면서시야가리는데직원들이아무런제지도안함이수아트나인직원들일안하나봄
15902369,조,10,존재하는 모든 것은 진짜 사랑이 가능하다.
15902368,미드소마,10,밝은 빛과 꽃으로 꾸며진 충격적 지옥.
15902367,롱 리브 더 킹: 목포 영웅,1,서민정치 하는 좌파 정치인은 청렴하고 깨끗하고 정의롭다 끝. 좌파 선전 영화 같네요
15902366,진범,2,알바들 특징 : ~~ 인듯 ~~ 한듯
15902365,토이 스토리 4,8,우디만 떠나서 아쉬움 ㅜㅜ
15902364,벤트: 마약의 도시,6,킬링타임용으로도 밋밋하다.
15902362,반드시 잡는다,5,훌륭한 배우님들의 열연 때문에 5점은 드립니다. 하지만 영화에 '개연성'의 중요성을 새삼 느끼게 되었습니다. 그리고 굳이 여배우님 죽이는 장면이 꼭 필요했을까 싶네요..
15902360,스파이더맨: 파 프롬 홈,8,스토리상본느낌이고 영화자체의 재미는 크게  모르겠네요~
15902359,워낭소리,8,소름... 방금 워낭노리보고나서 검색하는데 워낭소리 화재로 촹영지소멸됬다는기사가 ㅠㅠ.... 두시간전떠있네...
15902358,공포의 묘지,10,온 가족이 역경을 딛고 다시 하나되는 훈훈한 패밀리 영화. 속편은 요괴인간이라는 애니메이션으로 제작되었습니다.
15902357,기방도령,1,OO노잼 돈아까움 절대보지마삼
15902356,스파이더맨: 파 프롬 홈,10,쿠키영상이 다했다~!!
15902355,스파이더맨: 파 프롬 홈,10,정말 재밌어요!!! 꼭 보세요
15902354,존 윅 3: 파라벨룸,10,재밌긴 한데 존윅에 일뽕이 묻다니... 4편에선 윅씨 칼보다 총 들고 설치게 해주세요
15902353,클레멘타인,5,그만해 미친놈들앜ㅋㅋ
15902352,극장판 엉덩이 탐정: 화려한 사건 수첩,1,제작자의 의도는 참신한 기획이라 생각할수 있지만 불결하고 혐오스런 케릭터가 거부선입견 일것.. 반일감정에 따른 영화관람여부는 개인의 자유다.
15902351,원더풀 고스트,1,영화내내 조폭들이 바글바글 거려. 네임벨류있는 배우들 넣어서 스토리 대충하고 선방하면 또 이런식으로 만들겠지.
15902349,진범,8,연기 지리네 ㅎㄷㄷ 낄낄
15902348,롱 리브 더 킹: 목포 영웅,7,"빠른전개, 현실감이 좀 많이 떨어지는 엉성한 스토리"
15902347,미드소마,10,이 영화를 보고 정신병에 걸렸습니다.
15902345,알라딘,10,사람들이 두 세번 보는 건 이유가 있는 거다
15902344,알라딘,10,대박 대박 최고네요. 역시 디즈니
15902343,알라딘,1,이건 11점을주고싶은데 1점을 준것이다.  그만큼의 대작
15902342,크게 될 놈,2,이걸 영화라고 만들었나 알바 써서 평점 올ㄹ려놓지 마세요 평점 믿고 봤다가 시간만 날림
15902341,기생충,10,황금종려상 받을만했구나 싶었네요
15902340,헬보이,10,시리즈 정주행 해야할듯~~잼나네요.
15902339,알라딘,10,유쾌하고 재밌어요 영화음악과 춤도 최고였어요
15902338,토이 스토리 4,6,생각보다 재미는 좀...알라딘이랑 토이스토리랑 애들 데리고 봤는데 알라딘을 훨씬 재미있어하네요ㅡㅡ
15902337,지오스톰,8,뻔한 헐리우드영화지만 우주정거장의규모와 사실적 그래픽이 시간가는줄 모르고 보게하네요티비로 봤지만 영화관에서 봤다면 더 리얼했을거라 생각됩니다잘봤습니다
15902336,스파이더맨: 파 프롬 홈,10,쿠키영상 2개임 자막 끝날때까지 앉아있으셈.
15902335,롱 리브 더 킹: 목포 영웅,6,정신없다영화 참 어지럽게 만들었다힘좀빼자
15902334,스파이더맨: 파 프롬 홈,10,피터  찌리릿 가자~~~
15902333,기방도령,2,돈 낭비 시간낭비한듯...
15902332,알라딘,1,나한테는 좀 유치하고 뻔하게 느껴졌음
15902331,월요일이 사라졌다,10,존잼....진짜 볼만한 영화다
15902330,기생충,10,내 생에 최고의 영화이기에 부족함이 없는 영화
15902329,알라딘,10,정말 재밌게 봤습니다! 처음 갑자기 노래할 땐 어색해보였는데 볼수록 재밌어지네요!
15902328,기방도령,10,애기몸종 알순이 가슴칠 때 웃겨죽는 줄!!!
15902327,걸캅스,2,ㅊㅇㅇㄷ ㅈㅁ ㅊㅇㅇㅇ
15902326,롱 리브 더 킹: 목포 영웅,1,정말 밑도 끝도없는 뜬금없는 B급 영화임최근본 영화중 가장 시간낭비로 느껴진 영화
15902325,알리타: 배틀 엔젤,10,몰입감도 있고 눈호강 ㅎㅎ 2부작인가3부작인가보네
15902324,기생충,10,한국영화사에 한 획을 그은 역작.
15902323,미쓰백,1,뭘봤는지도 모르겠다..억지다 일부장면은..눈만 아픔ㅜㅜ
15902321,진범,10,스토리 전개도 스릴감있고 긴장감까지 느껴지는 영화였다
15902320,여곡성,1,난 국어책을 읽는 아이의 모습을 보고 놀랐고 무서웠다.
15902319,아이스,10,재밌어용 여주도 이쁘고 내용도 감동적이였움
15902318,알라딘,10,완벽한 캐스팅으로 인한 성공사례
15902317,"소녀, 하늘을 날다!",10,볼 게 없어서 이거라도 보자며 봤는데 생각보다 너무 재미있었음. 포스터 보고 많이 유치할 것 같았는데 오히려 다른 일본 영화에 비해 그런 게 별로 없었음.. 다만 결말이 뭔가 허무하달까 결말....그래 그거...
15902316,진범,10,기대이상으로 재밌었습니다...
15902315,고지전,10,볼때마다 가슴 저린 영화전쟁이 뭔지‥ 울게 만든 반전영화
15902313,미드소마,10,아름다운 영상미와 소름돋는 bgm;;;
15902312,업그레이드,10,왜 이걸 2019년에 봤을까 싶네요 이정도면 평점 9점 이상은 되야한다고 봅니다 영상미 대박. 시나리오 대박. 저예산에서 이런 작품이 나올때마다 그저 소름끼치고 기가 막힘/제발 비싼돈 주고 망칠 영화들보다 이런 영화가 더 나오길 바람
15902311,미드소마,10,화려함 속에 잔혹함ㅂ. 담아내기 어려운 것들을 독특한 방식으로 잘 담아냈다
15902310,걸캅스,6,뻔한 스토리인데 윤상현 찌질한 연기 너무 웃겼음! 역시 찌질연기 최고봉! 욕이 너무 나와 욕 배우고 나온 기분.
15902309,알라딘,10,최고였어요. 4dx로 다시 보고 싶은데 이제 거의 안 해서 아쉬워요
15902307,존 윅 3: 파라벨룸,10,내 살다살다 말 뒷다리 액션은 처음 본다
15902306,스파이더맨: 파 프롬 홈,9,"액션은 볼만함, 스토리는 그냥그럼.."
15902305,스파이더맨: 파 프롬 홈,10,아이들과 조조라 재미있게 보았습니다.
15902304,스파이더맨: 파 프롬 홈,10,피터 파커 너무 귀여워요ㅋㅋ 인정인정 시원한 액션 잘봤어요
15902302,미드소마,10,나도모르게 그들의 축제에 합류하게 되는..
15902301,스파이더맨: 파 프롬 홈,10,아이언맨의 공백을 메워나가는 작품
