번호,제목,평점,평가
15880881,우리 지금 만나,10,최고의감독이 만들어낸 최고의 영화
15880880,귀신의 향기,7,돈주고 봤으면 평점6.점.  돈안주고 봤으면 7.5 평점.이건  객관적인 평가다.
15880878,악인전,10,김규리 반가웠어요..^^
15880877,스파이더맨: 파 프롬 홈,10,진짜 너무너무 재밌어요ㅠㅠ 내일 또 보러감ㅠㅠ
15880875,토이 스토리 4,10,더빙을 진짜 잘한거같음. 자막판은 안바서 모르겠지만 더빙판 보면 대사 하나하나 진짜 웃기게 잘 살림ㅋㅋㅋ 영화관에서 웃음이 끊이질 않음ㅋㅋㅋㅋ 개인적으로 더빙판 적극추천합니다!!
15880873,스파이더맨: 파 프롬 홈,10,세상 믿을 사람 하나 없다는걸 제대로 보여주는 영화. 스파이더맨역 이제 바뀌지 않고 쭉 가는걸로
15880872,스파이더맨: 파 프롬 홈,10,시작부터 대박~끝까지 대박~^^
15880871,어벤져스: 엔드게임,10,지꾸아다자두우나이오
15880870,어벤져스: 엔드게임,10,어벤져스 어셈블 캡틴 토니 파커
15880868,천로역정: 천국을 찾아서,10,은혜 많이 받았습니다^^ 전체관람가라서 그런지 쉽게 설명해주고 너무 좋더라고요! 주님에 대해 더 알아가는 시간이었습니다
15880866,스파이더맨: 파 프롬 홈,10,스파이더맨 더욱 흥하고 멋져지길
15880865,스파이더맨: 파 프롬 홈,10,진짜 너무 재미있었어요 액션씬 보는 내내 입 틀어막을 정도로 좋았고 CG도 보면서 놀라웠고 무엇보다 피터가 성장한 모습이 제일 좋았습니다ㅠㅠ
15880864,스파이더맨: 파 프롬 홈,10,반전에 반전이있는 영상
15880863,호텔 뭄바이,10,이슬람 난민은 절대 안된다
15880862,아쿠아맨,10,약간 유치하고 허전해서 9점 주고싶음
15880861,메카닉: 리크루트,2,감독이 영화를 망쳤다.
15880860,토이 스토리 4,10,재밌다여 감동적입니당
15880859,존 윅 3: 파라벨룸,8,액션만 가득한건 사실이나 액션이 꽤나 볼만
15880858,스파이더맨: 파 프롬 홈,10,토미는 너무 잘생겼고 귀여워
15880857,록키,8,복싱 영화계의 우상이자 70년대를 꿈과 희망으로 가득 차게 해주었던 레전드 복싱 영화.
15880856,토이 스토리 4,10,예상가능하지만 그래도 최고의 엔딩
15880855,알라딘,10,춤추며 걸어나오고싶었다
15880854,알라딘,8,ost도 넘 좋았어요.즐겁게 웃으며 관람할수 있는 동심의 시간으로  잠깐 돌아가볼수 있는 시간이었습니다.
15880853,극한직업,10,너무 재미 있네요 웃다가 나옵니다
15880852,존 윅 3: 파라벨룸,10,구구절절하게 스토리나 신경쓰는 액션영화 볼 동안 존윅은 35명을 죽입니다
15880851,아수라,8,존내 현실적인 영화 황정민같은 정치인이 대한민국에 분명 존재할 거 같다 그렇지 않고서 저 험한 자리에 있을 수도 없겠지
15880850,스파이더맨: 파 프롬 홈,9,토미 이즈 더 큐티스트 키드맨!
15880849,보헤미안 랩소디,10,너무 재미있어서 2번봤어요
15880848,스파이더맨: 파 프롬 홈,10,재밌게보았습니다 증강현실의 무서움ㅜㅜ후속편 기대되네용!
15880847,하드 타겟,7,반담표 액션과 스릴러가 절정을 향했을 때 나올 수 있는 영화의 좋은 예.
15880846,몬스터 볼,9,"할리베리가 너무 아름답다. 영화의 주제와 연출도 좋았다. 그러나  개인적으로는, 마지막 장면에서 좀 더 둘의 갈등이 깔끔하게 풀렸더라면 하는 아쉬움은 있다. 그래도 충분한 수작임. 평점 9점 준다."
15880845,스파이더맨: 파 프롬 홈,10,정말 잼있어요  스파이더맨
15880844,알리타: 배틀 엔젤,10,ㅈㄴ 개꿀잼 강추영화 보면암
15880843,알라딘,10,좋아요좋아요좋아요좋아요좋아요좋아요
15880842,스파이더맨: 파 프롬 홈,1,일본영화 OUT!!!
15880840,극장판 오소마츠 6쌍둥이,10,사은품 이벤트도 하고 한국 개봉에 감사드립니다. 덕분에 즐겁게 관람했습니다~
15880839,알라딘,10,정말 좋았어요 최고 굿 진짜 최고
15880838,스파이더맨: 파 프롬 홈,10,믿고 보는 마블 액션 쩔었다.
15880837,홀로코스트,7,인간의 본질에서 우러나오는 이기심을 극대화시키며 더 돋보이게 하는 연출이 굉장히 쇼크적이었던 영화.
15880836,알라딘,10,진짜 레전드다 믿고보는 디즈니
15880835,너의 이름은.,10,이걸 내가 영화관에서 못봤다니
15880834,롱 리브 더 킹: 목포 영웅,10,재밌었어요 사투리 왜케잘함?ㅋㅋㅋ 까메오 보는 재미도 쏠쏠~
15880833,존 윅,8,존윅은 총 잡는 자세부터 다르다
15880832,알라딘,10,너무 재밌어요~ 영화 두번 봤어요~
15880831,그림자 살인,10,뒤늦게 영화 잘 봤습니다.꽤 잘 만든 공들인수작이네요. 적어도 이영화에 관한한 평론가들 평점 믿을게 못됩니다. 감독님 제작진들께서 억울하실듯합니다. 다만 여배우 비중이 적어서인지 엄지원씨 연기는 아쉽습니다. 속편 꼭 만들어주세요. 극장에서 보겠습니다.
15880829,스파이더맨 3,10,"토니스타크만 찾아대는 요즘 스파이더맨 보다 훨씬 멋있었다,"
15880828,애나벨 집으로,10,(≥∀≤)/예수님 안믿는 초딩들을  전도하기위해 만든 영화 같은데...
15880826,성난황소,10,김민재 박지환이 영화 살림
15880825,스파이더맨: 파 프롬 홈,10,너무너무 재밌다 너무 기분 좋다
15880824,스파이더맨: 파 프롬 홈,10,역대 스파이더맨 중에서 No. 1
15880823,스파이더맨: 파 프롬 홈,10,스케일이 너무 줄어들었지만 재밌었다~ 피터가 앞으로 어떤 사람에게 영향을 받고 어떤 사건을 겪으며 성장할지 기대된다
15880822,스파이더맨: 파 프롬 홈,10,멋져요..정말 재밌고 개인적으로 마블영화중에 쵝오
15880821,콘스탄틴,10,재미만 있는데.. 이해를 못하는건 본인들 머리가 문제인것같은데요 콘스탄틴을 보고 이해를 못하시는 분들은 기생충보고 뭐 생각하셨는지?
15880820,스파이더맨: 파 프롬 홈,10,진짜 완벽했던 영화 피터 찌리링☆
15880819,스파이더맨: 홈커밍,2,아무리 치바우리 부품이 있다고해도 한낱 수거업체 직원들이 최첨단 무기들을 만들어 낸다는 거에 어이가 없음
15880817,알라딘,10,진짜 인생영화에요ㅠㅠ
15880815,스파이더맨: 파 프롬 홈,8,아이언맨이 죽을때는 괜찮았는데 죽고나서 기억하는건 왜이리 슬프냐..
15880813,배심원들,10,진짜 재밌으명서 진짜ㅠㅜ ㅠㅠㅠㅠ계속움나도 배심원 뽑혀보고싶다
15880812,스파이더맨: 파 프롬 홈,10,쿠키영상이 진짜 충격적ㅋㅋㅋ 쿠기영상만 기억에 남음
15880811,존 윅 3: 파라벨룸,2,존윅 살려주기 대작전!! 존윅을 몇번이고 죽일기회가 있었지만 4편찍어야니깐 살려주는거냐?-_-;;; 악당들이 존윅에게 죽기위해 기다려줌..죽은사람에게 총을 계속 쏘다보니 탄피부족으로 탄창을 오지게도 갈아끼는데 악당들이 본인 죽이는걸 기다려줌ㅋㅋㅋㅋ
15880810,스파이더맨: 파 프롬 홈,6,스토리중구난방함.. 그리고여주랑톰홀랜드랑안어울림 전체적으로아쉬운영화
15880809,천로역정: 천국을 찾아서,10,와..방금 영화봤는데.. 아이들 영화가 아님..대박.. ㅠ 최고임.
15880808,부산행,10,제발제발 봐주세요 제 인생영화
15880806,옥자,10,메시지가 살아 숨쉬는 영화! 너무 감명깊게 보았습니다!
15880805,알라딘,8,노래도 좋고 영상미도 좋고 개그감도
15880804,스파이더맨: 파 프롬 홈,10,시지팀 고생많았다. 그리고 진짜 쩔었다....
15880803,타이타닉 2,1,2.22를위해 이정도면될려나
15880801,애나벨 집으로,10,영화는 재밌는데 23시 35분 영화 120명중 100명이상이 급식임ㅋㅋㅋ 뭐만하면 소리지르고 욕하고 떠들어대서 진짜 ㅅ 바 개빡쳤음 조심해라진짜 적당히해야지 ㅋㅋ
15880800,알라딘,10,좋앗어요 그냥 최곱니다
15880799,스파이더맨: 파 프롬 홈,10,재밌어요! 첫장면부터 뭉클ㅠㅠㅠ
15880797,스파이더맨: 파 프롬 홈,8,다 좋은데 여주가 배정남 닮아서 몰입이 안돼....
15880796,스파이더맨: 파 프롬 홈,2,재미없었어요ㅠㅠ초반에 엄청 지루했고 중간에 뻔한 반전 있고 후반 액션신은 스파이더맨vs드론 뿐 ㅠㅠ 밸루..
15880795,스파이더맨: 파 프롬 홈,1,보는게 고통스러운 영화
15880794,기생충,10,기생충 이라는 영화제목이 모든 것을 내포하고 있다
15880793,알라딘,10,처음 노래 나올 때부터 감동적.. 보는 내내 감동하며 봤고 2번 3번 본다고 해도 절대 돈 아깝지 않을 영화
15880791,스파이더맨: 파 프롬 홈,10,마지막 장면 캬 다음편이 기대됩니다!!
15880790,스파이더맨: 파 프롬 홈,10,CG팀 고생이 눈에 훤..ㅋㅋ즐거웠네요.
15880789,일루셔니스트,9,피시 앤 칩스 어디가나 ㅠㅠ 영화는 훌륭함영화초반의 분장실 거울에 붙어있던 사진과 마지막 끝장면 사진도 비교해보시고 끝부분 쿠키영상도 보기를
15880788,콜 미 바이 유어 네임,10,엘리오와 올리버의 사랑보다 엘리오의 부모님이 부럽다.
15880787,스파이더맨: 파 프롬 홈,10,유쾌하고 꿀잼이다근데 미스테리오는 왜 조연임? ㅋㅋ
15880786,타이타닉 2,1,다시 2.22로 돌아가버렷
15880785,스파이더맨: 파 프롬 홈,8,보고싶은 토니ㅜㅜ과연 제2의 아이언맨은누가될지 궁금하네여
15880784,플랜맨,7,이제서야 이 영화를 제대로 봤는데 시덥잖은 로코가 아니였다... 시의적절한 그런 영화였다. 그런데 시간이 흐른 후에도 시의적절한 영화로 남을까봐 걱정된다. 이 영화가 시의적절해지지 않으면 우리나라가 더 좋아졌다는 거라 봐도 무방하지 않을까?!
15880783,기동전사 건담 디 오리진Ⅵ: 탄생 붉은 혜성,10,뭐 말이더 필요한가 완벽 그자체
15880782,알라딘,10,ㅠㅠㅜ지니등장이후로개꿀잼 노래도너무좋고 왜 4d로 보라는지알거같음
15880781,첨밀밀,10,최고의 로맨스물이에요ㅜㅜ?
15880780,기생충,10,최고 ㅠㅠ의 영화..보고 또보ㅓ야지
15880779,스파이더맨: 파 프롬 홈,10,정말보구싶었던영화 넘나꿀잼
15880778,스파이더맨: 파 프롬 홈,10,영상미도 좋고 반전미도 있는 영화 재밌어요
15880777,콘스탄틴,10,오래지났음에도 질리지않고 촌스럽지않고 재밌습니다 10년뒤에 봐도 또 끌리게 만드는 영화일듯 합니다 키아누리브스 좋아요
15880776,더 브레이브,8,내가 생각했던 분위기랑은 다른데 감성적이어서 좋았음 중간중간 음악 나올 때 아련해져 ㅋㅋㅋ 헤일리 분위기가 너무 좋았어
15880775,토이 스토리 4,8,끝나지 않은  장난감 신화
15880774,스파이더맨: 파 프롬 홈,10,개꿀잼 마블 사랑해요 !!
15880772,밀리언 달러 베이비,10,이 영화에 견줄만한 명작조차 떠오르지 않는다
15880771,신이 보낸 사람,9,티비에서보는 북한 사람들의 모습..얼마나 포장되고 과장된걸까.. 북한을 어찌해야 할 것인가..불쌍한 우리 동포들을 어찌해야 할 것인가..기도하고 기도할 수 밖에..
15880769,콘스탄틴,10,이거 왜 2편 안나옴? 완전 시리즈감인디....키아누 더 늙기전에 제발 2탄 플리즈..
15880767,스파이더맨: 파 프롬 홈,2,마블 존나 광팬인데 넘 실망스러움..게다가 배급사 SONY..
15880766,캐리비안의 해적: 죽은 자는 말이 없다,10,와 대박               죽은자는 말이 많다!
15880765,토이 스토리 3,10,이런 수작을 이제라도 봐서 천만다행 ㅠㅠ
15880764,범죄의 여왕,7,왜 이제야 나왔지? 초반부터 몰입되서 괜찮았어요 박지영 20년전부터 좋아했는데 50넘어도 살아있네요~실제였으면 여럿 경찰서 갔을듯~남편같은 아들 여친같은 엄마~부제 404호 엄마....
15880763,기생충,10,굿...한번더볼의향있음
15880762,콘스탄틴,10,완전 재밌고 감각적인 영화. 채널을 돌리다 하고 있으면 또 보게 되는 영화
15880761,스파이더맨: 파 프롬 홈,10,마블영화 하나보니까 다보게 되네 갓 스파이더맨
15880760,천로역정: 천국을 찾아서,10,정말 최고의 영화입니다~~^^
15880759,헬보이,10,정대세 선수의 연기도 좋았어요!!
15880758,스파이더맨: 파 프롬 홈,8,스파이더맨이랑 유럽여행 하는데 아이언맨이 자꾸 생각나네
15880757,존 윅 3: 파라벨룸,10,역시 존윅  실망시키지  않네
15880756,스파이더맨: 파 프롬 홈,10,아이언맨의 온기가 느껴진다~ 스파이더맨 재미있게 잘 봤다. 다음이 또 기다려진다.
15880755,스파이더맨: 파 프롬 홈,10,액션씬도 굳굳!영화가 전체적으로 너무 좋습시다.개그 액션 로맨틱 하나도 빠짐없이 만족입니다!강추!!
15880754,기생충,10,현실반영하는 영화입니다
15880753,스파이더맨: 파 프롬 홈,8,킬링타임용으로 제격!! 재밌어요 ^^
15880752,스파이더맨: 파 프롬 홈,10,핵잼. 유쾌하고 가볍고 또 아이디어적이다.두시간순삭
15880751,토이 스토리 4,8,다른 장난감들이 안나와서 너무 아쉬워 ㅠ
15880750,알라딘,10,"최고네요.ㅋㅋㆍ, ..ㅡ"
15880749,기생충,10,최고다 오랜만에 두번보고싶은 영화
15880748,스파이더맨: 파 프롬 홈,10,한번 더 영화관에서 보고싶은 영화 그리고 큐기 두개에요 중간에 나가시지마요ㅠㅋㅋ
15880747,악질경찰,1,"아저씨는 좋은 작품, 우는 남자는 아저씨X , 악질 경찰은 아저씨X새.."
15880746,이웃집 토토로,10,이 영화를 극장에서 다시 보다니...
15880745,우는 남자,1,"아저씨는 명작, 다음 편은 아저씨발.."
15880744,극한직업,10,"진짜 재밌게 본 영화에요,"
15880742,눈먼 자들의 도시,10,인간성에 관한 영화같음.
15880741,스플라이스,10,10점 영화는아니지만 절대 6점짜리영화가아니라 10점줌.. 내가 본영화중 메세지가 확실하고 충격적인걸로 다섯손가락안에듬
15880740,기생충,10,"너무 모든 상황을 현실화해서 보지 않았으면 해요, 조금은 가벼운 마음으로 영화를 보러 갔으면 좋겠어요."
15880739,스파이더맨: 파 프롬 홈,1,"유치하다, 지루하다, 억지웃음유발, 홈커밍 생각하면 실망뿐인 어린이 사랑영화"
15880738,에이리언 4,4,에일리언 시리즈 중 최악의 작품.. 프랑스감독이라니...
15880737,스파이더맨: 파 프롬 홈,10,쿠키영상 두개 보고 벙찜.. 뇌정지온건 저뿐인가요?
15880736,상류사회,2,변태 또나와?이은주를 기억하니..0점
15880735,스파이더맨: 파 프롬 홈,8,복잡한것이 즐기는 웰메이드영화
15880734,알라딘,8,윌스미스도 연기 잘하고 중간에 뜬금없는 노래가 아쉽지만 재미있었음
15880733,닥치고 피아노!,6,독일인디씬에서 활동하며 다양한 퍼포먼스를  하기도 하고 랩과 피아노 모두 재능이 있었지만 애초부터 인디음악에 뿌리를 두고 있던터라 대중적인 아티스트가 된것은 아니지만 정말 그 열정이 나이가 든 지금까지도 줄어들지 않은점  높이삼 띵곡은 없지만..
15880732,애나벨 집으로,8,it 처럼 아이들끼리 난관을 극복해 나가는 방식이 좋았다
